date,crop_name,district,market_name,min_price,max_price,avg_price,unit,quantity_available,weather_condition,season
2022-12-03,Cabbage,Tangail,Tangail Main Bazar,26.1,33.86,29.98,kg,589,Foggy,Winter
2022-12-04,Cabbage,Tangail,Tangail Main Bazar,23.86,30.96,27.41,kg,601,Foggy,Winter
2022-12-05,Cabbage,Tangail,Tangail Main Bazar,24.5,31.79,28.14,kg,926,Windy,Winter
2022-12-06,Cabbage,Tangail,Tangail Main Bazar,23.09,29.96,26.52,kg,801,Rainy,Winter
2022-12-07,Cabbage,Tangail,Tangail Main Bazar,20.64,26.78,23.71,kg,640,Sunny,Winter
2022-12-08,Cabbage,Tangail,Tangail Main Bazar,20.19,26.2,23.2,kg,709,Windy,Winter
2022-12-09,Cabbage,Tangail,Tangail Main Bazar,24.13,31.3,27.72,kg,491,Foggy,Winter
2022-12-10,Cabbage,Tangail,Tangail Main Bazar,27.7,35.93,31.82,kg,303,Cloudy,Winter
2022-12-11,Cabbage,Tangail,Tangail Main Bazar,27.27,35.37,31.32,kg,918,Cloudy,Winter
2022-12-12,Cabbage,Tangail,Tangail Main Bazar,28.2,36.58,32.39,kg,686,Cloudy,Winter
2022-12-13,Cabbage,Tangail,Tangail Main Bazar,27.21,35.29,31.25,kg,492,Cloudy,Winter
2022-12-14,Cabbage,Tangail,Tangail Main Bazar,28.39,36.84,32.62,kg,745,Cloudy,Winter
2022-12-15,Cabbage,Tangail,Tangail Main Bazar,25.5,33.08,29.29,kg,666,Rainy,Winter
2022-12-16,Cabbage,Tangail,Tangail Main Bazar,24.01,31.15,27.58,kg,748,Cloudy,Winter
2022-12-17,Cabbage,Tangail,Tangail Main Bazar,27.19,35.28,31.24,kg,453,Windy,Winter
2022-12-18,Cabbage,Tangail,Tangail Main Bazar,30.14,39.1,34.62,kg,622,Cloudy,Winter
2022-12-19,Cabbage,Tangail,Tangail Main Bazar,25.68,33.31,29.5,kg,933,Rainy,Winter
2022-12-20,Cabbage,Tangail,Tangail Main Bazar,27.85,36.14,32.0,kg,816,Sunny,Winter
2022-12-21,Cabbage,Tangail,Tangail Main Bazar,27.84,36.12,31.98,kg,733,Cloudy,Winter
2022-12-22,Cabbage,Tangail,Tangail Main Bazar,31.08,40.32,35.7,kg,468,Foggy,Winter
2022-12-23,Cabbage,Tangail,Tangail Main Bazar,28.02,36.35,32.18,kg,669,Cloudy,Winter
2022-12-24,Cabbage,Tangail,Tangail Main Bazar,27.06,35.1,31.08,kg,599,Sunny,Winter
2022-12-25,Cabbage,Tangail,Tangail Main Bazar,25.44,33.01,29.22,kg,587,Foggy,Winter
2022-12-26,Cabbage,Tangail,Tangail Main Bazar,25.76,33.42,29.59,kg,787,Sunny,Winter
2022-12-27,Cabbage,Tangail,Tangail Main Bazar,28.79,37.36,33.08,kg,486,Cloudy,Winter
2022-12-28,Cabbage,Tangail,Tangail Main Bazar,25.59,33.2,29.4,kg,418,Rainy,Winter
2022-12-29,Cabbage,Tangail,Tangail Main Bazar,29.76,38.61,34.18,kg,667,Cloudy,Winter
2022-12-30,Cabbage,Tangail,Tangail Main Bazar,27.7,35.94,31.82,kg,912,Windy,Winter
2022-12-31,Cabbage,Tangail,Tangail Main Bazar,26.61,34.53,30.57,kg,556,Foggy,Winter
2023-01-01,Cabbage,Tangail,Tangail Main Bazar,29.37,38.1,33.74,kg,574,Cloudy,Winter
2023-01-02,Cabbage,Tangail,Tangail Main Bazar,26.63,34.54,30.58,kg,822,Foggy,Winter
2023-01-03,Cabbage,Tangail,Tangail Main Bazar,27.74,35.99,31.86,kg,719,Windy,Winter
2023-01-04,Cabbage,Tangail,Tangail Main Bazar,25.55,33.15,29.35,kg,476,Foggy,Winter
2023-01-05,Cabbage,Tangail,Tangail Main Bazar,26.56,34.46,30.51,kg,727,Foggy,Winter
2023-01-06,Cabbage,Tangail,Tangail Main Bazar,23.89,30.99,27.44,kg,426,Sunny,Winter
2023-01-07,Cabbage,Tangail,Tangail Main Bazar,26.27,34.08,30.17,kg,618,Sunny,Winter
2023-01-08,Cabbage,Tangail,Tangail Main Bazar,28.07,36.42,32.25,kg,420,Cloudy,Winter
2023-01-09,Cabbage,Tangail,Tangail Main Bazar,28.09,36.44,32.26,kg,517,Sunny,Winter
2023-01-10,Cabbage,Tangail,Tangail Main Bazar,27.28,35.39,31.34,kg,682,Cloudy,Winter
2023-01-11,Cabbage,Tangail,Tangail Main Bazar,28.07,36.41,32.24,kg,959,Cloudy,Winter
2023-01-12,Cabbage,Tangail,Tangail Main Bazar,25.35,32.89,29.12,kg,788,Foggy,Winter
2023-01-13,Cabbage,Tangail,Tangail Main Bazar,26.68,34.61,30.64,kg,845,Rainy,Winter
2023-01-14,Cabbage,Tangail,Tangail Main Bazar,27.34,35.47,31.4,kg,887,Rainy,Winter
2023-01-15,Cabbage,Tangail,Tangail Main Bazar,29.35,38.07,33.71,kg,597,Cloudy,Winter
2023-01-16,Cabbage,Tangail,Tangail Main Bazar,25.42,32.98,29.2,kg,754,Foggy,Winter
2023-01-17,Cabbage,Tangail,Tangail Main Bazar,30.15,39.12,34.64,kg,665,Sunny,Winter
2023-01-18,Cabbage,Tangail,Tangail Main Bazar,29.8,38.66,34.23,kg,551,Cloudy,Winter
2023-01-19,Cabbage,Tangail,Tangail Main Bazar,27.9,36.2,32.05,kg,900,Cloudy,Winter
2023-01-20,Cabbage,Tangail,Tangail Main Bazar,26.38,34.22,30.3,kg,790,Sunny,Winter
2023-01-21,Cabbage,Tangail,Tangail Main Bazar,26.15,33.93,30.04,kg,524,Sunny,Winter
2023-01-22,Cabbage,Tangail,Tangail Main Bazar,28.75,37.3,33.02,kg,610,Sunny,Winter
2023-01-23,Cabbage,Tangail,Tangail Main Bazar,27.31,35.43,31.37,kg,427,Rainy,Winter
2023-01-24,Cabbage,Tangail,Tangail Main Bazar,27.16,35.24,31.2,kg,749,Windy,Winter
2023-01-25,Cabbage,Tangail,Tangail Main Bazar,25.81,33.48,29.64,kg,797,Foggy,Winter
2023-01-26,Cabbage,Tangail,Tangail Main Bazar,29.07,37.71,33.39,kg,691,Rainy,Winter
2023-01-27,Cabbage,Tangail,Tangail Main Bazar,27.4,35.55,31.48,kg,447,Rainy,Winter
2023-01-28,Cabbage,Tangail,Tangail Main Bazar,23.86,30.95,27.4,kg,923,Foggy,Winter
2023-01-29,Cabbage,Tangail,Tangail Main Bazar,27.75,36.0,31.88,kg,764,Cloudy,Winter
2023-01-30,Cabbage,Tangail,Tangail Main Bazar,29.72,38.56,34.14,kg,749,Foggy,Winter
2023-01-31,Cabbage,Tangail,Tangail Main Bazar,26.34,34.18,30.26,kg,718,Cloudy,Winter
2023-02-01,Cabbage,Tangail,Tangail Main Bazar,28.22,36.61,32.42,kg,977,Cloudy,Winter
2023-02-02,Cabbage,Tangail,Tangail Main Bazar,30.24,39.23,34.74,kg,773,Rainy,Winter
2023-02-03,Cabbage,Tangail,Tangail Main Bazar,28.22,36.61,32.42,kg,756,Sunny,Winter
2023-02-04,Cabbage,Tangail,Tangail Main Bazar,28.63,37.14,32.88,kg,868,Rainy,Winter
2023-02-05,Cabbage,Tangail,Tangail Main Bazar,26.31,34.13,30.22,kg,494,Sunny,Winter
2023-02-06,Cabbage,Tangail,Tangail Main Bazar,31.35,40.67,36.01,kg,663,Cloudy,Winter
2023-02-07,Cabbage,Tangail,Tangail Main Bazar,28.6,37.1,32.85,kg,613,Sunny,Winter
2023-02-08,Cabbage,Tangail,Tangail Main Bazar,25.44,33.0,29.22,kg,595,Foggy,Winter
2023-02-09,Cabbage,Tangail,Tangail Main Bazar,28.47,36.93,32.7,kg,638,Sunny,Winter
2023-02-10,Cabbage,Tangail,Tangail Main Bazar,30.84,40.02,35.43,kg,742,Cloudy,Winter
2023-02-11,Cabbage,Tangail,Tangail Main Bazar,26.9,34.9,30.9,kg,594,Foggy,Winter
2023-02-12,Cabbage,Tangail,Tangail Main Bazar,27.89,36.18,32.03,kg,833,Cloudy,Winter
2023-02-13,Cabbage,Tangail,Tangail Main Bazar,23.91,31.02,27.46,kg,555,Sunny,Winter
2023-02-14,Cabbage,Tangail,Tangail Main Bazar,25.97,33.69,29.83,kg,690,Rainy,Winter
2023-02-15,Cabbage,Tangail,Tangail Main Bazar,27.56,35.76,31.66,kg,866,Sunny,Winter
2023-02-16,Cabbage,Tangail,Tangail Main Bazar,27.24,35.34,31.29,kg,592,Sunny,Winter
2023-02-17,Cabbage,Tangail,Tangail Main Bazar,25.81,33.49,29.65,kg,421,Foggy,Winter
2023-02-18,Cabbage,Tangail,Tangail Main Bazar,27.92,36.22,32.07,kg,638,Sunny,Winter
2023-02-19,Cabbage,Tangail,Tangail Main Bazar,31.37,40.69,36.03,kg,717,Sunny,Winter
2023-02-20,Cabbage,Tangail,Tangail Main Bazar,25.77,33.44,29.6,kg,557,Windy,Winter
2023-02-21,Cabbage,Tangail,Tangail Main Bazar,25.6,33.22,29.41,kg,571,Cloudy,Winter
2023-02-22,Cabbage,Tangail,Tangail Main Bazar,29.63,38.44,34.03,kg,791,Sunny,Winter
2023-02-23,Cabbage,Tangail,Tangail Main Bazar,29.59,38.39,33.99,kg,549,Rainy,Winter
2023-02-24,Cabbage,Tangail,Tangail Main Bazar,31.27,40.57,35.92,kg,556,Sunny,Winter
2023-02-25,Cabbage,Tangail,Tangail Main Bazar,26.29,34.1,30.2,kg,623,Windy,Winter
2023-02-26,Cabbage,Tangail,Tangail Main Bazar,28.65,37.17,32.91,kg,557,Sunny,Winter
2023-02-27,Cabbage,Tangail,Tangail Main Bazar,29.59,38.38,33.98,kg,444,Windy,Winter
2023-02-28,Cabbage,Tangail,Tangail Main Bazar,28.48,36.95,32.72,kg,989,Cloudy,Winter
2023-03-01,Cabbage,Tangail,Tangail Main Bazar,28.87,37.45,33.16,kg,625,Sunny,Summer
2023-03-02,Cabbage,Tangail,Tangail Main Bazar,28.55,37.04,32.8,kg,729,Windy,Summer
2023-03-03,Cabbage,Tangail,Tangail Main Bazar,30.35,39.38,34.86,kg,576,Foggy,Summer
2023-03-04,Cabbage,Tangail,Tangail Main Bazar,31.24,40.53,35.88,kg,736,Sunny,Summer
2023-03-05,Cabbage,Tangail,Tangail Main Bazar,29.64,38.46,34.05,kg,625,Rainy,Summer
2023-03-06,Cabbage,Tangail,Tangail Main Bazar,26.81,34.78,30.8,kg,648,Sunny,Summer
2023-03-07,Cabbage,Tangail,Tangail Main Bazar,28.41,36.86,32.64,kg,730,Sunny,Summer
2023-03-08,Cabbage,Tangail,Tangail Main Bazar,27.9,36.19,32.04,kg,644,Cloudy,Summer
2023-03-09,Cabbage,Tangail,Tangail Main Bazar,27.07,35.12,31.1,kg,705,Rainy,Summer
2023-03-10,Cabbage,Tangail,Tangail Main Bazar,28.34,36.77,32.56,kg,689,Sunny,Summer
2023-03-11,Cabbage,Tangail,Tangail Main Bazar,28.87,37.45,33.16,kg,716,Cloudy,Summer
2023-03-12,Cabbage,Tangail,Tangail Main Bazar,33.89,43.97,38.93,kg,724,Foggy,Summer
2023-03-13,Cabbage,Tangail,Tangail Main Bazar,29.42,38.17,33.8,kg,692,Sunny,Summer
2023-03-14,Cabbage,Tangail,Tangail Main Bazar,26.84,34.83,30.84,kg,674,Rainy,Summer
2023-03-15,Cabbage,Tangail,Tangail Main Bazar,30.04,38.97,34.5,kg,460,Windy,Summer
2023-03-16,Cabbage,Tangail,Tangail Main Bazar,30.15,39.12,34.64,kg,707,Sunny,Summer
2023-03-17,Cabbage,Tangail,Tangail Main Bazar,31.8,41.25,36.52,kg,532,Sunny,Summer
2023-03-18,Cabbage,Tangail,Tangail Main Bazar,28.64,37.15,32.89,kg,497,Sunny,Summer
2023-03-19,Cabbage,Tangail,Tangail Main Bazar,29.43,38.19,33.81,kg,490,Sunny,Summer
2023-03-20,Cabbage,Tangail,Tangail Main Bazar,34.19,44.36,39.28,kg,463,Foggy,Summer
2023-03-21,Cabbage,Tangail,Tangail Main Bazar,27.23,35.33,31.28,kg,913,Sunny,Summer
2023-03-22,Cabbage,Tangail,Tangail Main Bazar,27.27,35.37,31.32,kg,894,Cloudy,Summer
2023-03-23,Cabbage,Tangail,Tangail Main Bazar,26.5,34.38,30.44,kg,600,Sunny,Summer
2023-03-24,Cabbage,Tangail,Tangail Main Bazar,24.12,31.29,27.7,kg,977,Windy,Summer
2023-03-25,Cabbage,Tangail,Tangail Main Bazar,23.78,30.86,27.32,kg,559,Sunny,Summer
2023-03-26,Cabbage,Tangail,Tangail Main Bazar,27.75,36.0,31.88,kg,765,Foggy,Summer
2023-03-27,Cabbage,Tangail,Tangail Main Bazar,28.11,36.46,32.28,kg,672,Foggy,Summer
2023-03-28,Cabbage,Tangail,Tangail Main Bazar,29.4,38.14,33.77,kg,738,Cloudy,Summer
2023-03-29,Cabbage,Tangail,Tangail Main Bazar,28.35,36.78,32.56,kg,569,Foggy,Summer
2023-03-30,Cabbage,Tangail,Tangail Main Bazar,31.47,40.83,36.15,kg,805,Cloudy,Summer
2023-03-31,Cabbage,Tangail,Tangail Main Bazar,27.65,35.87,31.76,kg,638,Rainy,Summer
2023-04-01,Cabbage,Tangail,Tangail Main Bazar,30.17,39.14,34.66,kg,820,Foggy,Summer
2023-04-02,Cabbage,Tangail,Tangail Main Bazar,31.74,41.18,36.46,kg,809,Windy,Summer
2023-04-03,Cabbage,Tangail,Tangail Main Bazar,27.13,35.2,31.16,kg,458,Windy,Summer
2023-04-04,Cabbage,Tangail,Tangail Main Bazar,28.91,37.5,33.2,kg,672,Rainy,Summer
2023-04-05,Cabbage,Tangail,Tangail Main Bazar,31.0,40.22,35.61,kg,741,Cloudy,Summer
2023-04-06,Cabbage,Tangail,Tangail Main Bazar,30.89,40.07,35.48,kg,704,Foggy,Summer
2023-04-07,Cabbage,Tangail,Tangail Main Bazar,31.08,40.32,35.7,kg,721,Sunny,Summer
2023-04-08,Cabbage,Tangail,Tangail Main Bazar,31.32,40.63,35.98,kg,758,Cloudy,Summer
2023-04-09,Cabbage,Tangail,Tangail Main Bazar,29.72,38.55,34.14,kg,476,Rainy,Summer
2023-04-10,Cabbage,Tangail,Tangail Main Bazar,31.65,41.06,36.36,kg,633,Sunny,Summer
2023-04-11,Cabbage,Tangail,Tangail Main Bazar,29.74,38.58,34.16,kg,619,Sunny,Summer
2023-04-12,Cabbage,Tangail,Tangail Main Bazar,33.4,43.33,38.36,kg,891,Sunny,Summer
2023-04-13,Cabbage,Tangail,Tangail Main Bazar,31.33,40.65,35.99,kg,639,Cloudy,Summer
2023-04-14,Cabbage,Tangail,Tangail Main Bazar,28.7,37.23,32.96,kg,611,Rainy,Summer
2023-04-15,Cabbage,Tangail,Tangail Main Bazar,31.07,40.3,35.68,kg,536,Cloudy,Summer
2023-04-16,Cabbage,Tangail,Tangail Main Bazar,29.99,38.9,34.44,kg,831,Windy,Summer
2023-04-17,Cabbage,Tangail,Tangail Main Bazar,27.16,35.24,31.2,kg,895,Sunny,Summer
2023-04-18,Cabbage,Tangail,Tangail Main Bazar,26.81,34.79,30.8,kg,668,Sunny,Summer
2023-04-19,Cabbage,Tangail,Tangail Main Bazar,25.97,33.69,29.83,kg,733,Sunny,Summer
2023-04-20,Cabbage,Tangail,Tangail Main Bazar,28.99,37.61,33.3,kg,370,Sunny,Summer
2023-04-21,Cabbage,Tangail,Tangail Main Bazar,27.6,35.8,31.7,kg,607,Sunny,Summer
2023-04-22,Cabbage,Tangail,Tangail Main Bazar,26.14,33.91,30.02,kg,827,Cloudy,Summer
2023-04-23,Cabbage,Tangail,Tangail Main Bazar,28.6,37.1,32.85,kg,532,Rainy,Summer
2023-04-24,Cabbage,Tangail,Tangail Main Bazar,25.87,33.56,29.72,kg,470,Sunny,Summer
2023-04-25,Cabbage,Tangail,Tangail Main Bazar,27.94,36.24,32.09,kg,789,Cloudy,Summer
2023-04-26,Cabbage,Tangail,Tangail Main Bazar,30.66,39.77,35.22,kg,617,Sunny,Summer
2023-04-27,Cabbage,Tangail,Tangail Main Bazar,32.19,41.76,36.97,kg,594,Sunny,Summer
2023-04-28,Cabbage,Tangail,Tangail Main Bazar,33.03,42.85,37.94,kg,309,Cloudy,Summer
2023-04-29,Cabbage,Tangail,Tangail Main Bazar,30.14,39.1,34.62,kg,1007,Foggy,Summer
2023-04-30,Cabbage,Tangail,Tangail Main Bazar,30.84,40.01,35.42,kg,733,Sunny,Summer
2023-05-01,Cabbage,Tangail,Tangail Main Bazar,28.73,37.27,33.0,kg,869,Foggy,Summer
2023-05-02,Cabbage,Tangail,Tangail Main Bazar,28.46,36.93,32.7,kg,497,Cloudy,Summer
2023-05-03,Cabbage,Tangail,Tangail Main Bazar,29.57,38.37,33.97,kg,654,Sunny,Summer
2023-05-04,Cabbage,Tangail,Tangail Main Bazar,26.75,34.7,30.72,kg,866,Foggy,Summer
2023-05-05,Cabbage,Tangail,Tangail Main Bazar,31.25,40.54,35.89,kg,593,Sunny,Summer
2023-05-06,Cabbage,Tangail,Tangail Main Bazar,30.48,39.55,35.02,kg,476,Foggy,Summer
2023-05-07,Cabbage,Tangail,Tangail Main Bazar,27.99,36.31,32.15,kg,574,Cloudy,Summer
2023-05-08,Cabbage,Tangail,Tangail Main Bazar,27.26,35.36,31.31,kg,799,Sunny,Summer
2023-05-09,Cabbage,Tangail,Tangail Main Bazar,30.57,39.66,35.11,kg,777,Foggy,Summer
2023-05-10,Cabbage,Tangail,Tangail Main Bazar,27.22,35.31,31.26,kg,331,Sunny,Summer
2023-05-11,Cabbage,Tangail,Tangail Main Bazar,27.8,36.06,31.93,kg,648,Windy,Summer
2023-05-12,Cabbage,Tangail,Tangail Main Bazar,29.58,38.37,33.97,kg,710,Sunny,Summer
2023-05-13,Cabbage,Tangail,Tangail Main Bazar,33.6,43.59,38.6,kg,566,Cloudy,Summer
2023-05-14,Cabbage,Tangail,Tangail Main Bazar,28.06,36.4,32.23,kg,474,Foggy,Summer
2023-05-15,Cabbage,Tangail,Tangail Main Bazar,29.8,38.66,34.23,kg,582,Cloudy,Summer
2023-05-16,Cabbage,Tangail,Tangail Main Bazar,30.81,39.97,35.39,kg,758,Cloudy,Summer
2023-05-17,Cabbage,Tangail,Tangail Main Bazar,28.11,36.47,32.29,kg,511,Sunny,Summer
2023-05-18,Cabbage,Tangail,Tangail Main Bazar,29.47,38.24,33.86,kg,350,Cloudy,Summer
2023-05-19,Cabbage,Tangail,Tangail Main Bazar,23.89,31.0,27.44,kg,498,Foggy,Summer
2023-05-20,Cabbage,Tangail,Tangail Main Bazar,27.39,35.54,31.46,kg,491,Foggy,Summer
2023-05-21,Cabbage,Tangail,Tangail Main Bazar,28.86,37.45,33.16,kg,902,Rainy,Summer
2023-05-22,Cabbage,Tangail,Tangail Main Bazar,27.12,35.19,31.16,kg,662,Sunny,Summer
2023-05-23,Cabbage,Tangail,Tangail Main Bazar,30.38,39.41,34.89,kg,608,Rainy,Summer
2023-05-24,Cabbage,Tangail,Tangail Main Bazar,25.49,33.06,29.28,kg,526,Cloudy,Summer
2023-05-25,Cabbage,Tangail,Tangail Main Bazar,25.35,32.89,29.12,kg,564,Sunny,Summer
2023-05-26,Cabbage,Tangail,Tangail Main Bazar,27.63,35.84,31.74,kg,716,Sunny,Summer
2023-05-27,Cabbage,Tangail,Tangail Main Bazar,28.61,37.12,32.86,kg,403,Cloudy,Summer
2023-05-28,Cabbage,Tangail,Tangail Main Bazar,31.92,41.42,36.67,kg,668,Sunny,Summer
2023-05-29,Cabbage,Tangail,Tangail Main Bazar,26.59,34.49,30.54,kg,708,Cloudy,Summer
2023-05-30,Cabbage,Tangail,Tangail Main Bazar,27.03,35.07,31.05,kg,606,Sunny,Summer
2023-05-31,Cabbage,Tangail,Tangail Main Bazar,29.31,38.02,33.66,kg,734,Windy,Summer
2023-06-01,Cabbage,Tangail,Tangail Main Bazar,27.66,35.89,31.78,kg,798,Cloudy,Monsoon
2023-06-02,Cabbage,Tangail,Tangail Main Bazar,25.24,32.74,28.99,kg,788,Windy,Monsoon
2023-06-03,Cabbage,Tangail,Tangail Main Bazar,28.3,36.71,32.51,kg,594,Sunny,Monsoon
2023-06-04,Cabbage,Tangail,Tangail Main Bazar,23.4,30.36,26.88,kg,669,Foggy,Monsoon
2023-06-05,Cabbage,Tangail,Tangail Main Bazar,22.04,28.59,25.32,kg,514,Cloudy,Monsoon
2023-06-06,Cabbage,Tangail,Tangail Main Bazar,21.24,27.55,24.4,kg,520,Sunny,Monsoon
2023-06-07,Cabbage,Tangail,Tangail Main Bazar,21.3,27.64,24.47,kg,529,Cloudy,Monsoon
2023-06-08,Cabbage,Tangail,Tangail Main Bazar,20.21,26.22,23.22,kg,773,Rainy,Monsoon
2023-06-09,Cabbage,Tangail,Tangail Main Bazar,20.57,26.69,23.63,kg,849,Windy,Monsoon
2023-06-10,Cabbage,Tangail,Tangail Main Bazar,18.69,24.24,21.46,kg,816,Cloudy,Monsoon
2023-06-11,Cabbage,Tangail,Tangail Main Bazar,15.95,20.7,18.32,kg,464,Rainy,Monsoon
2023-06-12,Cabbage,Tangail,Tangail Main Bazar,21.49,27.87,24.68,kg,255,Rainy,Monsoon
2023-06-13,Cabbage,Tangail,Tangail Main Bazar,22.59,29.31,25.95,kg,759,Sunny,Monsoon
2023-06-14,Cabbage,Tangail,Tangail Main Bazar,22.45,29.13,25.79,kg,616,Cloudy,Monsoon
2023-06-15,Cabbage,Tangail,Tangail Main Bazar,18.64,24.19,21.42,kg,539,Sunny,Monsoon
2023-06-16,Cabbage,Tangail,Tangail Main Bazar,22.79,29.57,26.18,kg,550,Rainy,Monsoon
2023-06-17,Cabbage,Tangail,Tangail Main Bazar,20.03,25.99,23.01,kg,879,Sunny,Monsoon
2023-06-18,Cabbage,Tangail,Tangail Main Bazar,26.86,34.84,30.85,kg,845,Cloudy,Monsoon
2023-06-19,Cabbage,Tangail,Tangail Main Bazar,19.81,25.7,22.76,kg,533,Cloudy,Monsoon
2023-06-20,Cabbage,Tangail,Tangail Main Bazar,23.98,31.12,27.55,kg,494,Sunny,Monsoon
2023-06-21,Cabbage,Tangail,Tangail Main Bazar,23.01,29.85,26.43,kg,945,Cloudy,Monsoon
2023-06-22,Cabbage,Tangail,Tangail Main Bazar,21.68,28.13,24.9,kg,663,Windy,Monsoon
2023-06-23,Cabbage,Tangail,Tangail Main Bazar,22.58,29.29,25.94,kg,937,Cloudy,Monsoon
2023-06-24,Cabbage,Tangail,Tangail Main Bazar,23.36,30.3,26.83,kg,847,Cloudy,Monsoon
2023-06-25,Cabbage,Tangail,Tangail Main Bazar,22.45,29.13,25.79,kg,497,Foggy,Monsoon
2023-06-26,Cabbage,Tangail,Tangail Main Bazar,22.99,29.83,26.41,kg,743,Cloudy,Monsoon
2023-06-27,Cabbage,Tangail,Tangail Main Bazar,20.66,26.81,23.74,kg,662,Foggy,Monsoon
2023-06-28,Cabbage,Tangail,Tangail Main Bazar,24.07,31.23,27.65,kg,372,Cloudy,Monsoon
2023-06-29,Cabbage,Tangail,Tangail Main Bazar,26.12,33.89,30.01,kg,789,Sunny,Monsoon
2023-06-30,Cabbage,Tangail,Tangail Main Bazar,22.96,29.78,26.37,kg,665,Sunny,Monsoon
2023-07-01,Cabbage,Tangail,Tangail Main Bazar,20.82,27.01,23.92,kg,603,Cloudy,Monsoon
2023-07-02,Cabbage,Tangail,Tangail Main Bazar,19.11,24.79,21.95,kg,725,Rainy,Monsoon
2023-07-03,Cabbage,Tangail,Tangail Main Bazar,23.04,29.89,26.46,kg,685,Sunny,Monsoon
2023-07-04,Cabbage,Tangail,Tangail Main Bazar,19.39,25.16,22.28,kg,556,Sunny,Monsoon
2023-07-05,Cabbage,Tangail,Tangail Main Bazar,23.18,30.07,26.62,kg,737,Cloudy,Monsoon
2023-07-06,Cabbage,Tangail,Tangail Main Bazar,20.21,26.22,23.22,kg,740,Sunny,Monsoon
2023-07-07,Cabbage,Tangail,Tangail Main Bazar,25.39,32.94,29.16,kg,266,Foggy,Monsoon
2023-07-08,Cabbage,Tangail,Tangail Main Bazar,24.02,31.17,27.6,kg,781,Rainy,Monsoon
2023-07-09,Cabbage,Tangail,Tangail Main Bazar,25.54,33.14,29.34,kg,610,Cloudy,Monsoon
2023-07-10,Cabbage,Tangail,Tangail Main Bazar,21.61,28.03,24.82,kg,579,Windy,Monsoon
2023-07-11,Cabbage,Tangail,Tangail Main Bazar,24.22,31.42,27.82,kg,618,Sunny,Monsoon
2023-07-12,Cabbage,Tangail,Tangail Main Bazar,21.79,28.27,25.03,kg,542,Sunny,Monsoon
2023-07-13,Cabbage,Tangail,Tangail Main Bazar,18.95,24.59,21.77,kg,728,Rainy,Monsoon
2023-07-14,Cabbage,Tangail,Tangail Main Bazar,21.99,28.53,25.26,kg,527,Foggy,Monsoon
2023-07-15,Cabbage,Tangail,Tangail Main Bazar,19.08,24.76,21.92,kg,617,Rainy,Monsoon
2023-07-16,Cabbage,Tangail,Tangail Main Bazar,20.91,27.12,24.02,kg,537,Windy,Monsoon
2023-07-17,Cabbage,Tangail,Tangail Main Bazar,23.36,30.31,26.84,kg,703,Windy,Monsoon
2023-07-18,Cabbage,Tangail,Tangail Main Bazar,21.29,27.62,24.46,kg,482,Sunny,Monsoon
2023-07-19,Cabbage,Tangail,Tangail Main Bazar,24.78,32.15,28.46,kg,722,Cloudy,Monsoon
2023-07-20,Cabbage,Tangail,Tangail Main Bazar,25.72,33.37,29.54,kg,459,Windy,Monsoon
2023-07-21,Cabbage,Tangail,Tangail Main Bazar,26.34,34.18,30.26,kg,485,Rainy,Monsoon
2023-07-22,Cabbage,Tangail,Tangail Main Bazar,27.9,36.19,32.04,kg,515,Cloudy,Monsoon
2023-07-23,Cabbage,Tangail,Tangail Main Bazar,26.04,33.78,29.91,kg,626,Sunny,Monsoon
2023-07-24,Cabbage,Tangail,Tangail Main Bazar,23.6,30.61,27.1,kg,577,Sunny,Monsoon
2023-07-25,Cabbage,Tangail,Tangail Main Bazar,25.99,33.72,29.85,kg,650,Sunny,Monsoon
2023-07-26,Cabbage,Tangail,Tangail Main Bazar,25.91,33.61,29.76,kg,362,Sunny,Monsoon
2023-07-27,Cabbage,Tangail,Tangail Main Bazar,28.89,37.48,33.18,kg,654,Foggy,Monsoon
2023-07-28,Cabbage,Tangail,Tangail Main Bazar,23.65,30.68,27.16,kg,840,Rainy,Monsoon
2023-07-29,Cabbage,Tangail,Tangail Main Bazar,26.89,34.88,30.88,kg,673,Sunny,Monsoon
2023-07-30,Cabbage,Tangail,Tangail Main Bazar,25.41,32.96,29.18,kg,672,Foggy,Monsoon
2023-07-31,Cabbage,Tangail,Tangail Main Bazar,22.19,28.78,25.48,kg,525,Sunny,Monsoon
2023-08-01,Cabbage,Tangail,Tangail Main Bazar,25.48,33.05,29.26,kg,617,Cloudy,Monsoon
2023-08-02,Cabbage,Tangail,Tangail Main Bazar,23.42,30.38,26.9,kg,742,Sunny,Monsoon
2023-08-03,Cabbage,Tangail,Tangail Main Bazar,23.84,30.93,27.38,kg,659,Rainy,Monsoon
2023-08-04,Cabbage,Tangail,Tangail Main Bazar,18.12,23.51,20.82,kg,754,Sunny,Monsoon
2023-08-05,Cabbage,Tangail,Tangail Main Bazar,20.76,26.93,23.84,kg,596,Sunny,Monsoon
2023-08-06,Cabbage,Tangail,Tangail Main Bazar,21.04,27.3,24.17,kg,290,Sunny,Monsoon
2023-08-07,Cabbage,Tangail,Tangail Main Bazar,19.41,25.18,22.3,kg,706,Foggy,Monsoon
2023-08-08,Cabbage,Tangail,Tangail Main Bazar,17.88,23.2,20.54,kg,778,Rainy,Monsoon
2023-08-09,Cabbage,Tangail,Tangail Main Bazar,19.76,25.64,22.7,kg,624,Rainy,Monsoon
